id,CustomerID,Tenure,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
369,9571-EDEBV,71,1,1,1,Credit card (automatic),98.65,6962.85,No
370,3520-FJGCV,72,1,2,1,Credit card (automatic),112.6,8126.65,No
371,6563-VRERX,33,1,1,0,Mailed check,20.6,690.25,No
372,0259-GBZSH,2,1,0,1,Electronic check,85.65,181.5,Yes
373,6122-EFVKN,24,0,2,0,Mailed check,35.75,830.8,No
374,2805-EDJPQ,56,1,1,1,Credit card (automatic),99.75,5608.4,No
375,6862-CQUMB,37,1,0,1,Credit card (automatic),96.1,3646.8,No
376,7156-MXBJE,43,1,1,0,Credit card (automatic),85.1,3662.25,No
377,6158-HDPXZ,1,0,0,0,Mailed check,25.35,25.35,No
378,9601-BRXPO,25,1,0,1,Bank transfer (automatic),104.95,2566.5,Yes
379,2863-IMQDR,61,1,2,0,Electronic check,89.65,5308.7,No
380,5686-CMAWK,17,1,1,0,Electronic check,86.75,1410.25,No
381,5651-CRHKQ,41,1,1,1,Bank transfer (automatic),86.2,3339.05,No
382,6905-NIQIN,1,1,0,0,Mailed check,50.65,50.65,Yes
383,8204-YJCLA,72,0,2,1,Bank transfer (automatic),64.8,4732.35,No
384,5167-ZFFMM,1,1,0,1,Credit card (automatic),90.85,90.85,Yes
385,6583-SZVGP,48,1,2,1,Bank transfer (automatic),108.1,5067.45,No
386,4895-TMWIR,11,1,0,0,Mailed check,19.95,214.75,Yes
387,0533-BNWKF,55,1,0,1,Electronic check,85.45,4874.7,Yes
388,1708-PBBOA,42,0,1,1,Electronic check,54.75,2348.45,No
389,8782-LKFPK,44,1,0,1,Mailed check,90.4,4063,No
390,5522-JBWMO,1,1,0,0,Electronic check,44,44,No
391,3597-MVHJT,27,1,0,1,Bank transfer (automatic),95.6,2595.25,No
392,9774-NRNAU,27,1,0,1,Bank transfer (automatic),84.8,2309.55,No
393,0224-RLWWD,2,1,0,1,Electronic check,44.3,89.3,No
394,9967-ATRFS,19,1,0,0,Mailed check,19.9,367.55,No
395,3951-NJCVI,42,1,0,1,Electronic check,95.05,3944.5,No
396,2977-CEBSX,66,1,2,1,Credit card (automatic),90.05,5965.95,No
397,0177-PXBAT,33,1,0,1,Bank transfer (automatic),109.9,3694.7,No
398,6599-CEBNN,34,1,0,1,Credit card (automatic),73.95,2524.45,Yes
399,2519-ERQOJ,33,0,0,1,Electronic check,54.6,1803.7,No
400,5876-QMYLD,23,1,1,0,Mailed check,20.05,415.1,No
401,2277-AXSDC,32,1,1,0,Bank transfer (automatic),19.75,624.15,No
402,9442-JTWDL,11,1,1,0,Credit card (automatic),20.05,237.7,No
403,0979-PHULV,69,1,0,1,Credit card (automatic),99.45,7007.6,Yes
404,3067-SVMTC,68,1,1,0,Bank transfer (automatic),55.9,3848.8,No
405,5495-GPSRW,20,1,2,1,Mailed check,19.7,419.4,No
406,7606-BPHHN,72,1,2,1,Credit card (automatic),19.8,1468.75,No
407,4742-DRORA,60,1,1,1,Bank transfer (automatic),95.4,5812,No
408,0111-KLBQG,32,1,0,1,Mailed check,93.95,2861.45,No
409,4800-VHZKI,1,1,0,1,Mailed check,19.9,19.9,Yes
410,7989-CHGTL,1,1,0,1,Mailed check,19.6,19.6,Yes
411,0334-GDDSO,3,1,0,1,Electronic check,81.35,233.7,Yes
412,4163-NCJAK,46,1,1,1,Bank transfer (automatic),24.45,1066.15,No
413,5233-AOZUF,29,1,0,1,Electronic check,74.95,2149.05,No
414,5973-EJGDP,51,1,0,1,Electronic check,87.35,4473,No
415,1996-DBMUS,48,1,0,1,Bank transfer (automatic),70.65,3545.05,No
416,7916-VCCPB,16,1,0,0,Bank transfer (automatic),73.25,1195.75,No
417,4686-GEFRM,70,1,2,1,Bank transfer (automatic),98.7,6858.9,No
418,5249-QYHEX,40,1,2,1,Mailed check,24.8,1024.7,No
419,0578-SKVMF,22,1,0,0,Electronic check,83.3,1845.9,Yes
420,5564-NEMQO,1,1,0,1,Bank transfer (automatic),75.3,75.3,Yes
421,2233-FAGXV,5,1,0,1,Mailed check,24.3,132.25,No
422,5605-IYGFG,7,1,0,1,Bank transfer (automatic),69.85,515.45,No
423,7663-ZTEGJ,29,1,1,0,Credit card (automatic),100.55,2830.45,No
424,3935-TBRZZ,44,1,1,0,Mailed check,25.7,1110.5,No
425,8111-BKVDS,10,0,0,0,Bank transfer (automatic),40.7,449.3,No
426,2055-SIFSS,55,1,0,0,Bank transfer (automatic),51.65,2838.55,No
427,2806-MLNTI,52,1,1,1,Bank transfer (automatic),105.1,5376.4,No
428,8734-DKSTZ,10,1,0,0,Electronic check,85.95,858.6,No
429,4360-PNRQB,18,1,0,1,Bank transfer (automatic),75.6,1395.05,No
430,6152-ONASV,68,1,1,0,Bank transfer (automatic),58.25,3975.7,No
431,9063-ZGTUY,61,1,0,1,Mailed check,19.4,1182.55,Yes
432,7781-HVGMK,72,0,2,1,Credit card (automatic),65.2,4784.45,No
433,2181-UAESM,2,1,0,0,Electronic check,53.45,119.5,No
434,2957-LOLHO,12,1,0,1,Bank transfer (automatic),45.4,518.9,Yes
435,6048-NJXHX,41,1,2,1,Electronic check,19.75,899.45,No
436,2320-SLKMB,26,0,0,1,Credit card (automatic),44.45,1183.8,No
437,4980-URKXC,36,1,1,0,Bank transfer (automatic),20.85,720.05,No
438,4376-KFVRS,72,1,2,1,Credit card (automatic),114.05,8468.2,No
439,5886-VLQVU,35,1,0,1,Bank transfer (automatic),89.85,3161.2,No
440,3577-AMVUX,1,1,0,0,Mailed check,55.05,55.05,No
441,0771-WLCLA,16,1,0,1,Electronic check,112.95,1882.55,No
442,5628-RKIFK,49,1,0,0,Credit card (automatic),101.55,5070.4,No
443,0206-TBWLC,54,1,1,1,Mailed check,114.65,6049.5,No
444,2937-FTHUR,18,1,0,0,Electronic check,64.8,1166.7,No
445,1910-FMXJM,36,1,0,0,Electronic check,80.4,2937.65,No
446,7752-XUSCI,60,1,0,1,Electronic check,105.9,6396.45,Yes
447,4110-PFEUZ,1,1,0,0,Mailed check,69.55,69.55,Yes
448,0732-OCQOC,52,1,2,1,Bank transfer (automatic),25.05,1270.25,No
449,5168-MSWXT,8,1,0,1,Electronic check,94.75,759.55,No
450,1090-ESELR,72,1,2,0,Bank transfer (automatic),105.5,7611.55,No
451,8592-PLTMQ,64,1,1,0,Mailed check,24.7,1642.75,No
452,5760-WRAHC,22,1,0,1,Mailed check,69.75,1545.4,No
453,8847-GEOOQ,60,0,0,1,Bank transfer (automatic),60.2,3582.4,No
454,0256-LTHVJ,28,1,0,1,Electronic check,81.05,2227.1,Yes
455,4785-FCIFB,61,1,2,0,Mailed check,24.4,1417.9,No
456,8313-NDOIA,24,1,0,1,Electronic check,104.15,2494.65,No
457,5149-CUZUJ,28,1,1,0,Bank transfer (automatic),92.9,2768.35,No
458,0942-KOWSM,30,1,2,0,Bank transfer (automatic),80.8,2369.3,No
459,4237-CLSMM,2,1,0,0,Mailed check,20,38,No
460,1452-VOQCH,1,1,0,1,Electronic check,75.1,75.1,No
461,4719-UMSIY,6,1,0,0,Mailed check,19.65,100.9,No
462,6614-VBEGU,24,1,0,1,Bank transfer (automatic),69.45,1614.05,No
463,0880-TKATG,4,1,0,0,Electronic check,101.15,385.9,Yes
464,3811-VBYBZ,7,1,0,1,Electronic check,99.8,673.25,Yes
465,1480-BKXGA,72,1,2,1,Bank transfer (automatic),116.05,8404.9,No
466,2996-XAUVF,70,0,2,1,Mailed check,40.05,2799.75,No
467,9076-AXYIK,64,1,2,0,Electronic check,102.1,6538.45,No
468,5968-XQIVE,72,1,1,1,Electronic check,89.7,6588.95,No
469,8896-RAZCR,44,1,2,0,Mailed check,19.9,868.1,No
470,4640-UHDOS,13,1,0,0,Electronic check,55.95,734.35,Yes
471,4933-IKULF,17,1,1,0,Mailed check,20.65,330.6,No
472,3583-EKAPL,1,1,0,1,Electronic check,55,55,Yes
473,1304-BCCFO,9,1,0,1,Mailed check,70.05,564.4,No
474,4104-PVRPS,24,1,0,0,Mailed check,53.6,1315.35,No
475,9399-APLBT,1,1,0,1,Electronic check,74.7,74.7,Yes
476,2359-KMGLI,24,1,0,1,Electronic check,80.25,1861.5,Yes
477,3780-DDGSE,35,1,0,1,Electronic check,76.05,2747.2,No
478,4431-EDMIQ,7,1,0,1,Electronic check,75.7,554.05,No
479,0306-JAELE,5,1,0,1,Electronic check,96.1,453.4,Yes
480,6227-HWPWX,15,1,0,0,Bank transfer (automatic),69,994.8,Yes
481,0486-LGCCH,11,1,2,0,Mailed check,19.65,225.75,No
482,0447-BEMNG,48,0,0,1,Bank transfer (automatic),45.3,2145,Yes
483,4612-SSVHJ,20,1,0,1,Electronic check,81.45,1671.6,No
484,5168-MQQCA,72,1,1,1,Bank transfer (automatic),108.5,8003.8,No
485,5949-XIKAE,8,1,0,1,Electronic check,83.55,680.05,Yes
486,7971-HLVXI,72,1,2,1,Credit card (automatic),84.5,6130.85,No
487,9094-AZPHK,15,1,0,1,Electronic check,100.15,1415,No
488,3649-JPUGY,72,1,2,1,Bank transfer (automatic),88.6,6201.95,No
489,8372-JUXUI,1,1,0,1,Electronic check,74.35,74.35,Yes
490,3552-CTCYF,63,1,2,1,Bank transfer (automatic),104.8,6597.25,No
491,6778-YSNIH,2,1,0,1,Electronic check,59,114.15,No
492,0388-EOPEX,2,1,0,1,Electronic check,74.4,139.4,Yes
493,5756-OZRIO,61,1,1,0,Bank transfer (automatic),64.05,3902.6,No
494,6579-JPICP,1,1,0,0,Mailed check,20.4,20.4,No
495,8205-OTCHB,22,0,1,1,Bank transfer (automatic),43.75,903.6,Yes
496,4134-BSXLX,28,1,0,0,Mailed check,60.9,1785.65,No
497,0505-SPOOW,70,1,2,0,Bank transfer (automatic),19.8,1397.65,No
498,6235-VDHOM,5,0,0,0,Electronic check,28.45,131.05,Yes
499,7783-YKGDV,12,1,0,1,Bank transfer (automatic),99.7,1238.45,Yes
500,4374-YMUSQ,34,1,1,0,Credit card (automatic),116.25,3899.05,No
501,4513-CXYIX,71,1,2,1,Credit card (automatic),80.7,5676,No
502,3957-HHLMR,70,1,1,0,Bank transfer (automatic),65.2,4543.15,No
503,7803-XOCCZ,52,1,0,1,Bank transfer (automatic),84.05,4326.8,No
504,5736-YEJAX,69,1,2,1,Credit card (automatic),79.45,5502.55,No
505,5609-CEBID,20,1,0,1,Electronic check,94.1,1782.4,Yes
506,8981-FJGLA,11,1,0,1,Mailed check,78,851.8,No
507,7218-HKQFK,2,1,0,1,Electronic check,94.2,167.5,Yes
508,4636-QRJKY,6,1,0,1,Electronic check,80.5,502.85,Yes
509,1135-LMECX,1,1,0,0,Mailed check,19.85,19.85,No
510,4332-MUOEZ,20,1,1,0,Credit card (automatic),94.3,1818.3,No
511,8535-SFUTN,61,1,0,1,Electronic check,106.45,6300.15,No
512,5956-VKDTT,5,1,0,1,Electronic check,74.35,334.8,Yes
513,8677-HDZEE,56,1,0,1,Bank transfer (automatic),105.45,5916.95,No
514,2475-MROZF,30,1,0,1,Credit card (automatic),95,2852.4,No
515,9412-GHEEC,40,1,0,0,Bank transfer (automatic),104.8,4131.95,Yes
516,3482-ABPKK,28,1,1,0,Mailed check,54.3,1546.3,No
517,6705-LXORM,5,1,0,0,Electronic check,70.05,302.6,No
518,0257-ZESQC,27,1,0,1,Bank transfer (automatic),75.2,1929.35,Yes
519,7531-GQHME,12,1,0,0,Credit card (automatic),20.05,265.45,No
520,5174-ITUMV,67,1,1,1,Electronic check,105.4,6989.45,No
521,4109-CYRBD,29,1,0,1,Electronic check,51.6,1442,No
522,0913-XWSCN,55,1,0,0,Bank transfer (automatic),85.5,4713.4,No
523,6825-UYPFK,23,1,0,0,Bank transfer (automatic),75.6,1758.6,Yes
524,8397-MVTAZ,34,1,0,1,Electronic check,100.05,3480,Yes
525,0750-EBAIU,52,1,1,0,Electronic check,91.25,4738.3,No
526,8606-CIQUL,72,1,2,1,Credit card (automatic),115.75,8399.15,No
527,3571-DPYUH,58,1,1,1,Credit card (automatic),94.7,5430.35,No
528,7601-GNDYK,35,1,2,0,Mailed check,19.6,686.95,No
529,0356-OBMAC,56,1,2,1,Bank transfer (automatic),99.9,5706.3,No
530,8067-NIOYM,24,1,2,1,Credit card (automatic),21.1,490.65,No
531,1403-GYAFU,70,1,2,0,Credit card (automatic),20.05,1360.25,No
532,4234-XTNEA,2,1,0,1,Electronic check,79.95,174.45,No
533,1297-VQDRP,68,1,1,1,Credit card (automatic),107.15,7379.8,No
534,9282-IZGQK,1,1,0,1,Electronic check,85,85,Yes
535,5348-CAGXB,12,1,0,1,Electronic check,89.55,1021.75,No
536,0621-HJWXJ,63,1,0,1,Bank transfer (automatic),81.55,5029.05,No
537,5844-QVTAT,33,1,1,1,Mailed check,58.45,1955.4,No
538,8905-IAZPF,69,1,1,1,Credit card (automatic),95.65,6744.2,No
539,5394-MEITZ,60,1,2,1,Bank transfer (automatic),80.6,4946.7,No
540,6859-QNXIQ,72,1,2,1,Bank transfer (automatic),113.1,8248.5,No
541,2782-LFZVW,11,1,0,1,Mailed check,58.95,601.6,No
542,2866-IKBTM,1,1,0,0,Mailed check,19.55,19.55,No
543,1342-JPNKI,10,1,0,1,Bank transfer (automatic),86.05,834.1,Yes
544,2817-NTQDO,13,0,0,1,Credit card (automatic),45.55,597,Yes
545,7129-AZJDE,34,1,1,1,Bank transfer (automatic),78.95,2647.2,No
546,6986-IJDHX,39,1,0,1,Mailed check,86.3,3266,Yes
547,2560-PPCHE,65,1,1,1,Bank transfer (automatic),105.05,6744.25,No
548,4676-MQUEA,50,1,1,1,Bank transfer (automatic),101.9,5265.5,No
549,8138-EALND,15,1,0,0,Mailed check,19.75,311.6,No
550,3580-HYCSP,72,1,2,1,Bank transfer (automatic),110.3,7966.9,No
551,1352-HNSAW,72,1,2,1,Bank transfer (automatic),115.6,8220.4,No
552,2075-PUEPR,55,1,2,0,Bank transfer (automatic),19.35,1153.25,No
553,1982-FEBTD,23,1,2,1,Credit card (automatic),25.6,514.75,No
554,5301-GAUUY,32,1,0,1,Bank transfer (automatic),80.35,2596.15,Yes
555,5791-KAJFD,56,1,1,1,Bank transfer (automatic),68.75,3808,No
556,2654-VBVPB,1,1,0,0,Bank transfer (automatic),19.9,19.9,No
557,1154-HYWWO,38,1,1,0,Mailed check,70.6,2708.2,No
558,2501-XWWTZ,11,1,0,0,Electronic check,70.2,760.05,No
559,3716-UVSPD,1,1,0,1,Electronic check,49.3,49.3,No
560,6815-ABQFQ,56,1,1,1,Electronic check,107.25,6033.3,No
561,7343-EOBEU,3,1,0,1,Mailed check,23.6,89.05,No
562,3701-SFMUH,7,1,0,0,Credit card (automatic),69.7,516.15,No
563,6103-LIANB,59,1,2,1,Credit card (automatic),99.5,5861.75,No
564,7319-VENRZ,7,1,0,0,Bank transfer (automatic),64.3,445.95,No
565,5846-NEQVZ,71,1,2,1,Credit card (automatic),70.85,4973.4,No
566,6967-QIQRV,15,1,1,0,Electronic check,101.9,1667.25,No
567,5781-RFZRP,71,1,2,0,Credit card (automatic),73.5,5357.75,No
568,0939-YAPAF,35,1,0,1,Electronic check,100.25,3527.6,Yes
569,0308-IVGOK,11,0,1,1,Credit card (automatic),40.4,422.6,No
570,7293-LSCDV,60,1,2,1,Credit card (automatic),19.25,1103.25,No
571,7025-WCBNE,47,1,2,0,Bank transfer (automatic),59.6,2754,No
572,5756-JYOJT,11,1,1,0,Credit card (automatic),64.9,697.25,No
573,4710-FDUIZ,56,1,1,0,Credit card (automatic),100.3,5614.45,Yes
574,6030-REHUX,28,1,0,1,Electronic check,110.85,3204.4,No
575,9548-LIGTA,61,1,2,1,Mailed check,81.05,4747.65,No
576,5150-LJNSR,31,1,1,0,Bank transfer (automatic),98.05,3082.1,No
577,8270-RKSAP,9,1,0,1,Electronic check,70.5,597.9,No
578,6522-YRBXD,35,1,0,1,Electronic check,94.55,3365.4,No
579,2640-LYMOV,2,1,0,1,Mailed check,19.65,38.8,No
580,1218-VKFPE,12,1,0,0,Mailed check,19,233.55,Yes
581,3627-FHKBK,1,1,0,0,Mailed check,75.3,75.3,Yes
582,2865-TCHJW,4,1,0,1,Electronic check,89.2,346.2,Yes
583,1423-BMPBQ,1,1,0,1,Mailed check,19,19,No
584,2393-DIVAI,3,1,0,1,Mailed check,20,61.7,No
585,5192-EBGOV,1,1,0,1,Electronic check,85.7,85.7,Yes
586,4568-KNYWR,52,1,2,1,Credit card (automatic),63.25,3342.45,No
587,8752-IMQOS,5,1,1,0,Mailed check,20.1,85.1,No
588,0742-LAFQK,72,1,2,1,Electronic check,99.15,7422.1,No
589,0795-LAFGP,71,1,2,0,Electronic check,90.4,6668.05,No
590,0619-OLYUR,72,1,2,1,Credit card (automatic),111.9,8071.05,No
591,5512-IDZEI,46,1,1,0,Electronic check,24.9,1174.8,No
592,0459-SPZHJ,63,1,2,0,Credit card (automatic),83.5,5435,No
593,0215-BQKGS,30,1,0,1,Credit card (automatic),84.3,2438.6,No
594,9244-ZVAPM,1,1,0,0,Mailed check,45.6,45.6,No
595,0719-SYFRB,12,1,0,1,Mailed check,61.65,713.75,Yes
596,8208-EUMTE,16,0,2,0,Mailed check,54.85,916.15,No
597,5172-MIGPM,4,1,0,0,Mailed check,65.55,237.2,No
598,1710-RCXUS,51,1,1,1,Credit card (automatic),90.35,4614.55,No
599,0374-FIUCA,65,1,2,1,Credit card (automatic),20.4,1414.45,No
600,5839-SUYVZ,16,1,0,1,Credit card (automatic),74.55,1170.5,No
601,5173-ZXXXL,2,1,1,0,Mailed check,19.95,47.7,No
602,1096-ADRUX,66,1,1,1,Bank transfer (automatic),74.25,4859.25,No
603,2001-MCUUW,46,1,2,0,Electronic check,108.65,4903.2,No
604,2731-GJRDG,32,1,1,1,Bank transfer (automatic),109.55,3608,No
605,4723-BEGSG,72,1,2,0,Credit card (automatic),86.65,6094.25,No
606,6516-NKQBO,38,1,2,0,Credit card (automatic),81,3084.9,No
607,8672-OAUPW,51,1,1,0,Credit card (automatic),47.85,2356.75,No
608,8207-DMRVL,72,1,2,0,Bank transfer (automatic),114.55,8306.05,No
609,3419-SNJJD,65,1,0,0,Bank transfer (automatic),105.25,6786.4,Yes
610,6543-CPZMK,9,0,0,1,Electronic check,29.95,248.95,Yes
611,4765-OXPPD,9,1,0,0,Mailed check,65,663.05,Yes
612,2804-ETQDK,66,1,2,0,Mailed check,20.55,1357.1,No
613,6689-VRRTK,44,1,1,1,Credit card (automatic),109.8,4860.35,No
614,7138-GIRSH,50,1,2,0,Bank transfer (automatic),69.5,3418.2,No
615,9396-ZSFLL,15,1,0,0,Mailed check,48.85,631.4,No
616,6464-KEXXH,8,0,0,1,Credit card (automatic),25.25,186.3,No
617,7134-MJPDY,66,1,1,1,Credit card (automatic),102.85,6976.75,No
618,5240-CAOYT,57,1,0,1,Bank transfer (automatic),87.55,4884.85,No
619,4059-IIEBK,7,1,0,1,Bank transfer (automatic),78.55,522.95,No
620,4881-JVQOD,10,0,0,1,Bank transfer (automatic),34.55,362.6,No
621,0516-UXRMT,62,1,1,1,Electronic check,92.05,5755.8,No
622,4851-BQDNX,40,1,1,1,Electronic check,85.05,3355.65,No
623,5148-HKFIR,20,1,2,0,Mailed check,19.7,406.95,No
624,1009-IRMNA,7,1,0,0,Bank transfer (automatic),20,137.6,Yes
625,3003-CMDUU,25,1,0,1,Electronic check,95.15,2395.7,No
626,5016-IBERQ,23,1,0,0,Electronic check,84.25,1968.1,No
627,6797-UCJHZ,66,1,1,0,Credit card (automatic),104.6,6819.45,No
628,2469-DTSGX,72,1,2,0,Electronic check,111.65,7943.45,No
629,4554-YGZIH,49,1,0,0,Credit card (automatic),90.05,4547.25,Yes
630,5099-BAILX,43,1,0,1,Bank transfer (automatic),110.75,4687.9,Yes
631,9931-KGHOA,46,1,0,0,Bank transfer (automatic),55,2473.95,No
632,1775-KWJKQ,72,1,2,0,Credit card (automatic),89.85,6562.9,No
633,7665-VIGUD,10,1,1,0,Mailed check,20.35,176.3,No
634,9411-TPQQV,40,0,1,1,Bank transfer (automatic),54.55,2236.2,No
635,7207-RMRDB,65,1,0,1,Electronic check,105.5,6985.65,Yes
636,7954-MLBUN,31,1,2,0,Bank transfer (automatic),99.45,3109.9,No
637,2077-DDHJK,68,1,2,0,Credit card (automatic),70.9,4911.35,No
638,4913-EHYUI,56,1,1,1,Bank transfer (automatic),104.55,5794.65,Yes
639,0195-IESCP,10,1,0,1,Electronic check,85.25,855.3,Yes
640,9574-BOSMD,68,1,2,0,Bank transfer (automatic),25.4,1620.2,No
641,4580-TMHJU,43,1,0,0,Electronic check,56.15,2499.3,Yes
642,0970-ETWGE,1,1,0,1,Electronic check,89.55,89.55,Yes
643,4908-XAXAY,49,1,1,1,Bank transfer (automatic),89.85,4287.2,No
644,8404-VLQFB,15,1,0,1,Electronic check,25.25,394.85,No
645,1626-ERCMM,20,1,0,1,Electronic check,94.55,1899.65,Yes
646,0887-HJGAR,1,1,0,1,Mailed check,45.7,45.7,Yes
647,2391-IPLOP,50,1,1,1,Electronic check,69.65,3442.15,No
648,5644-PDMZC,2,1,0,0,Electronic check,89.5,161.5,Yes
649,3509-GWQGF,24,1,0,0,Credit card (automatic),70,1732.6,No
650,9576-ANLXO,3,1,0,1,Bank transfer (automatic),69.55,222.3,Yes
651,2024-BASKD,1,1,0,1,Mailed check,74.6,74.6,Yes
652,5845-BZZIB,35,1,2,0,Mailed check,20.1,655.3,No
653,1140-UKVZG,17,1,0,0,Mailed check,24.8,475.25,No
654,4160-AMJTL,8,1,0,0,Electronic check,19.65,164.3,Yes
655,5183-SNMJQ,10,1,0,1,Credit card (automatic),95.1,865.1,No
656,8100-PNJMH,68,1,2,1,Credit card (automatic),88.85,6132.7,No
657,7838-LAZFO,45,1,1,0,Bank transfer (automatic),78.8,3597.5,No
658,4464-JCOLN,2,1,1,0,Mailed check,19.85,35.9,Yes
659,2085-JVGAD,37,1,0,0,Bank transfer (automatic),20.35,697.65,No
660,5650-VDUDS,4,0,0,1,Mailed check,24.25,96.05,Yes
661,8095-WANWK,10,1,0,0,Mailed check,45.25,428.7,No
662,3030-ZKIWL,1,1,0,0,Mailed check,20.05,20.05,No
663,9565-FLVCG,65,1,2,1,Mailed check,69.55,4459.15,No
664,8755-OGKNA,57,1,2,0,Bank transfer (automatic),19.5,1167.6,No
665,2800-VEQXM,3,1,0,1,Mailed check,74.75,238.1,No
666,7538-GWHML,2,1,0,0,Electronic check,69.65,145.15,Yes
667,5533-RJFTJ,49,0,0,1,Bank transfer (automatic),30.2,1453.1,No
668,3859-CVCET,4,1,0,0,Mailed check,45.65,191.05,Yes
669,0214-JHPFW,70,0,2,0,Bank transfer (automatic),57.8,4039.3,No
670,5642-MHDQT,53,1,1,1,Bank transfer (automatic),19.85,1039.45,No
671,3088-FVYWK,53,1,2,0,Credit card (automatic),25.55,1336.1,No
672,3276-HDUEG,1,1,0,1,Mailed check,75.05,75.05,Yes
673,9092-GDZKO,22,1,0,1,Credit card (automatic),24.85,493.4,No
674,0823-HSCDJ,52,0,0,1,Electronic check,49.15,2550.9,Yes
675,3729-OWRVL,65,1,2,1,Electronic check,110.35,7246.15,No
676,2324-AALNO,48,1,1,0,Bank transfer (automatic),24.55,1203.95,No
677,0822-GAVAP,2,0,0,1,Electronic check,34.7,62.25,Yes
678,5760-IFJOZ,3,1,0,0,Mailed check,107.95,313.6,No
679,2826-UWHIS,45,1,0,0,Bank transfer (automatic),81.4,3775.85,No
680,1448-PWKYE,1,1,0,0,Electronic check,80,80,Yes
681,7501-IWUNG,61,1,2,1,Bank transfer (automatic),73.8,4616.05,No
682,4957-TREIR,3,1,0,1,Credit card (automatic),64.4,195.65,No
683,7251-LJBQN,40,1,1,1,Credit card (automatic),103.75,4188.4,No
684,8040-MNRTF,1,1,0,0,Mailed check,71.1,71.1,No
685,1536-HBSWP,1,1,0,1,Electronic check,49.9,49.9,No
686,5313-FPXWG,51,1,1,1,Bank transfer (automatic),24.6,1266.4,No
687,0067-DKWBL,2,1,0,1,Electronic check,49.25,91.1,Yes
688,0946-FKYTX,52,0,1,0,Mailed check,30.1,1623.4,No
689,5076-YVXCM,51,1,0,0,Bank transfer (automatic),83.4,4149.45,No
690,8262-COGGB,1,1,0,1,Mailed check,20.45,20.45,No
691,6663-JOCQO,31,1,1,1,Bank transfer (automatic),75.25,2344.5,No
692,9620-QJREV,47,1,1,0,Credit card (automatic),20.55,1013.05,No
693,2276-YDAVZ,3,1,0,1,Credit card (automatic),75.1,270.7,Yes
694,2682-KEVRP,22,1,1,1,Mailed check,20.05,417,No
695,2480-JZOSN,1,1,0,1,Mailed check,20.65,20.65,No
696,0078-XZMHT,72,1,2,1,Bank transfer (automatic),85.15,6316.2,No
697,5896-NPFWW,3,1,0,1,Electronic check,50.15,168.15,Yes
698,9978-HYCIN,47,1,1,1,Bank transfer (automatic),84.95,4018.05,No
699,8338-QIUNR,72,1,2,1,Credit card (automatic),66.5,4811.6,No
700,1525-LNLOJ,66,1,2,1,Bank transfer (automatic),63.3,4189.7,No
701,9450-TRJUU,35,1,0,0,Electronic check,83.15,2848.45,No
702,1766-GKNMI,29,1,0,1,Electronic check,84.9,2516.2,No
703,6942-LBFDP,2,1,0,1,Mailed check,20.55,33.6,No
704,1456-TWCGB,4,1,0,0,Mailed check,49.25,208.45,No
705,7133-VBDCG,25,1,0,1,Bank transfer (automatic),79.85,2015.35,Yes
706,7596-ZYWBB,65,1,2,1,Mailed check,59.6,3739.8,No
707,8329-UTMVM,27,1,1,1,Bank transfer (automatic),104.65,2964,No
708,3014-WJKSM,29,1,0,1,Credit card (automatic),75.3,2263.4,No
709,3347-YJZZE,29,1,0,0,Credit card (automatic),80.1,2211.8,No
710,1029-QFBEN,1,1,0,0,Mailed check,19.55,19.55,Yes
711,7929-DMBCV,20,1,0,1,Mailed check,81,1683.7,No
712,9661-JALZV,58,1,2,1,Credit card (automatic),24.7,1519,No
713,5433-KYGHE,14,1,0,1,Mailed check,86,1164.05,No
714,4312-KFRXN,72,1,2,0,Mailed check,25.4,1710.9,No
715,5575-TPIZQ,46,1,0,1,Credit card (automatic),89.15,4245.55,No
716,0114-IGABW,71,0,2,0,Bank transfer (automatic),58.25,4145.9,No
717,9944-AEXBM,32,1,0,1,Bank transfer (automatic),85.65,2664.3,No
718,1853-ARAAQ,26,0,0,1,Credit card (automatic),50.35,1277.5,No
719,6952-OMNWB,68,1,0,1,Credit card (automatic),80.35,5589.3,No
720,4697-LUPSU,2,1,1,0,Mailed check,20.2,34.75,No
721,8434-VGEQQ,61,1,2,0,Credit card (automatic),20.55,1305.95,No
722,4952-YSOGZ,4,1,0,1,Electronic check,85.95,381.3,Yes
723,1589-AGTLK,3,1,0,1,Electronic check,45.35,141.5,Yes
724,5244-IRFIH,33,1,0,1,Electronic check,94.5,3105.55,Yes
725,6549-YMFAW,9,1,0,1,Mailed check,21.25,204.55,No
726,4950-HKQTE,22,1,2,0,Mailed check,26.25,605.9,No
727,6786-OBWQR,5,1,0,1,Electronic check,80.85,356.1,No
728,2684-EIWEO,30,1,0,0,Credit card (automatic),91.7,2758.15,Yes
729,2753-JMMCV,65,1,2,1,Credit card (automatic),74.2,4805.65,No
730,6439-GTPCA,45,1,0,1,Electronic check,87.25,3941.7,Yes
731,6621-YOBKI,5,1,0,0,Mailed check,20.35,92.75,No
732,1216-JWVUX,25,1,0,1,Electronic check,75.5,1901.05,No
733,7564-GHCVB,72,1,2,0,Bank transfer (automatic),79.05,5730.7,No
734,1173-NOEYG,27,1,0,0,Bank transfer (automatic),90.15,2423.4,No
735,7595-EHCDL,32,0,0,0,Credit card (automatic),50.6,1653.45,No
